id	de	level	ko	model
s41632a9626	Frau Koch fährt einen Mercedes.	a1	코흐 씨는 메르세데스를 몰아요.	claude-opus-5[1m]
s24484c91b7	Soll ich dich nach Hause fahren?	a1	내가 너를 집까지 태워다 줄까?	claude-opus-5[1m]
scde1a27f56	Er hat das Auto in die Garage gefahren.	a1	그는 차를 차고 안으로 몰고 들어갔어요.	claude-opus-5[1m]
sba29223bd9	Bitte nicht mit dem Fahrer sprechen!	a1	운전기사에게 말을 걸지 마세요!	claude-opus-5[1m]
s48842463ac	Die Fahrerin des Wagens wurde nicht verletzt.	a1	그 차의 여성 운전자는 다치지 않았어요.	claude-opus-5[1m]
sb6c603ce92	Leonid ist von Beruf Busfahrer.	a1	레오니트는 직업이 버스 기사예요.	claude-opus-5[1m]
sd3029232db	Während der Fahrt bitte nicht mit dem Fahrer sprechen!	a1	주행 중에는 운전기사에게 말을 걸지 마세요!	claude-opus-5[1m]
s4fc0d9822f	Hast du schon eine Fahrkarte?	a1	너 벌써 표 있어?	claude-opus-5[1m]
sb0780aba67	Ihre Fahrkarten, bitte!	a1	표 좀 보여 주세요!	claude-opus-5[1m]
s037f72078e	Fahrkarten bekommt man am Automaten.	a1	표는 자동판매기에서 살 수 있어요.	claude-opus-5[1m]
sd613c2ac06	Fahrkarten können Sie am Schalter kaufen.	a1	표는 창구에서 사실 수 있어요.	claude-opus-5[1m]
sb7d4090781	Fährst du mit dem Fahrrad oder mit dem Auto?	a1	너는 자전거로 가, 아니면 차로 가?	claude-opus-5[1m]
se58973c714	Wenn es nicht regnet, fahre ich mit dem Fahrrad.	a1	비가 오지 않으면 저는 자전거를 타고 가요.	claude-opus-5[1m]
sdf4223c46c	Sie fährt jeden Morgen mit dem Fahrrad zur Arbeit.	a1	그녀는 매일 아침 자전거를 타고 회사에 가요.	claude-opus-5[1m]
s127a5e7e95	Das ist falsch.	a1	그건 틀렸어요.	claude-opus-5[1m]
sc0cf4f73e9	Die Lösung ist falsch.	a1	그 답은 틀렸어요.	claude-opus-5[1m]
s809338c66d	Sie haben die falsche Nummer gewählt.	a1	잘못된 번호를 누르셨어요.	claude-opus-5[1m]
s79e1775f86	Tut mir leid, ich habe die falsche Nummer gewählt.	a1	죄송해요, 제가 번호를 잘못 눌렀어요.	claude-opus-5[1m]
s8e87d844ab	Meine Uhr geht falsch.	a1	제 시계가 맞지 않아요.	claude-opus-5[1m]
sc43abb4067	Was Sie da sagen, ist falsch.	a1	당신이 하시는 말씀은 틀렸어요.	claude-opus-5[1m]
s9b37140f66	Meine Familie lebt in Spanien.	a1	우리 가족은 스페인에 살아요.	claude-opus-5[1m]
s7ec21bb084	Ich habe eine große Familie.	a1	저는 대가족이에요.	claude-opus-5[1m]
sefcc1bee45	Meine Familiennamen sind García González.	a1	제 성은 가르시아 곤살레스예요.	claude-opus-5[1m]
s08f9a9360f	Mein Familienname ist González.	a1	제 성은 곤살레스예요.	claude-opus-5[1m]
sbabc61e2e7	Ludin ist mein Familienname.	a1	루딘이 제 성이에요.	claude-opus-5[1m]
s7b7550a7d7	Bei Familienstand musst du ledig ankreuzen.	a1	혼인 상태에는 미혼에 표시해야 해.	claude-opus-5[1m]
s89ab5efb06	Die Farbe gefällt mir gut.	a1	그 색이 마음에 들어요.	claude-opus-5[1m]
sd829de65f1	Was ist deine Lieblingsfarbe?	a1	네가 제일 좋아하는 색은 뭐야?	claude-opus-5[1m]
sc232ccb35f	Welche Farbe magst du am liebsten?	a1	어떤 색을 제일 좋아해?	claude-opus-5[1m]
s974daf17f7	Diese Farbe trocknet schnell.	a1	이 물감은 빨리 말라요.	claude-opus-5[1m]
sb2dbaf9fd1	Ich brauche kein weißes, sondern farbiges Papier.	a1	저는 흰 종이가 아니라 색종이가 필요해요.	claude-opus-5[1m]
scdf257a72e	Schicken Sie uns einfach ein Fax!	a1	그냥 저희에게 팩스를 보내 주세요!	claude-opus-5[1m]
sfd6e5bcb04	z. B. Feierabend, Feiertag	a1	예를 들어 퇴근 후 시간, 공휴일	claude-opus-5[1m]
s2a2ae9340c	Am Montag ist Feiertag.	a1	월요일은 공휴일이에요.	claude-opus-5[1m]
s6b4ad3ecc3	Wir feiern heute meinen Geburtstag.	a1	우리는 오늘 제 생일을 축하해요.	claude-opus-5[1m]
scd8f6bfc76	Die Feier war sehr schön.	a1	파티는 아주 좋았어요.	claude-opus-5[1m]
se12e7b8fa1	Wir haben gestern Karls Geburtstag gefeiert.	a1	우리는 어제 카를의 생일을 축하했어요.	claude-opus-5[1m]
s0fd5ae0874	Herr Müller ist nicht da, er fehlt schon seit drei Tagen.	a1	뮐러 씨는 여기 없어요, 벌써 사흘째 안 나와요.	claude-opus-5[1m]
s637b018962	Was fehlt Ihnen?	a1	어디가 안 좋으세요?	claude-opus-5[1m]
sdedd80da1f	Auf dem Brief fehlt der Absender.	a1	편지에 발신인이 빠져 있어요.	claude-opus-5[1m]
s3b1127ee36	Hast du Kleingeld? Mir fehlt ein Euro.	a1	잔돈 있어? 1유로가 모자라.	claude-opus-5[1m]
s1b075bfe9d	In der Kasse fehlen 20 Euro.	a1	계산대에 20유로가 비어요.	claude-opus-5[1m]
se8587320a3	Antonio war nicht in der Schule, er fehlt schon seit drei Tagen.	a1	안토니오는 학교에 안 왔어요, 벌써 사흘째 결석이에요.	claude-opus-5[1m]
s32ed6f4f37	Was fehlt Ihnen? Haben Sie Schmerzen?	a1	어디가 안 좋으세요? 아프신가요?	claude-opus-5[1m]
s7796892655	Diesen Fehler mache ich immer.	a1	저는 이 실수를 늘 해요.	claude-opus-5[1m]
s365b39161f	Diesen Fehler mache ich immer wieder.	a1	저는 이 실수를 자꾸 반복해요.	claude-opus-5[1m]
se09ef8652b	Ich glaube, da haben Sie einen Fehler gemacht.	a1	제 생각엔 거기서 실수하신 것 같아요.	claude-opus-5[1m]
s4e724701b4	Die Schülerin hat den Fehler sofort gefunden.	a1	그 여학생은 실수를 바로 찾아냈어요.	claude-opus-5[1m]
sec20a2b837	Wollen wir heute Abend mal fernsehen?	a1	오늘 저녁에 텔레비전이나 볼까요?	claude-opus-5[1m]
s4b2aa74da2	Lass uns heute Abend mal fernsehen.	a1	오늘 저녁에 텔레비전이나 보자.	claude-opus-5[1m]
s836e66bfa5	hat ferngesehen	a1	텔레비전을 봤어요	claude-opus-5[1m]
sb3b6ee1c62	Meine Kinder dürfen abends nur eine Stunde fernsehen.	a1	우리 아이들은 저녁에 한 시간만 텔레비전을 볼 수 있어요.	claude-opus-5[1m]
se1c22a006f	Was gibt es heute Abend im Fernsehen?	a1	오늘 저녁에 텔레비전에서 뭐 해요?	claude-opus-5[1m]
sca9acd7c67	Bist du fertig?	a1	다 됐어?	claude-opus-5[1m]
sd0cfc8acc5	Ist mein Auto schon fertig?	a1	제 차 벌써 다 됐나요?	claude-opus-5[1m]
sb9f2db30c0	Das Essen ist gleich fertig.	a1	음식이 곧 다 돼요.	claude-opus-5[1m]
sc64f6e7aa3	Wenn ich mit der Arbeit fertig bin, gehe ich nach Hause.	a1	일이 끝나면 집에 갈 거예요.	claude-opus-5[1m]
s69ccaa5329	Das war ein schlimmer Tag. Ich bin total fertig.	a1	오늘은 끔찍한 하루였어요. 완전히 지쳤어요.	claude-opus-5[1m]
s98b9a5bbd9	Mein Kollege glaubt fest daran, dass er die neue Stelle bekommt.	a1	제 동료는 자기가 새 자리를 얻을 거라고 굳게 믿어요.	claude-opus-5[1m]
s717b3c3205	Als wir nach Hause kamen, haben die Kinder schon fest geschlafen.	a1	우리가 집에 왔을 때 아이들은 이미 깊이 잠들어 있었어요.	claude-opus-5[1m]
s4b2ebeb3c6	Für die nächste Familienfeier gibt es noch keinen festen Termin.	a1	다음 가족 모임 날짜는 아직 확정되지 않았어요.	claude-opus-5[1m]
sb01016853e	Haben Sie Feuer?	a1	불 있으세요?	claude-opus-5[1m]
sb23411873a	Der Schaden durch das Feuer war sehr groß.	a1	화재로 인한 피해가 아주 컸어요.	claude-opus-5[1m]
s894d3fa4b9	Mein Mann hat noch immer Fieber.	a1	제 남편은 아직도 열이 있어요.	claude-opus-5[1m]
s582063b791	Sie hat hohes Fieber.	a1	그녀는 열이 높아요.	claude-opus-5[1m]
s6cb2180311	Plötzlich habe ich hohes Fieber bekommen.	a1	갑자기 열이 심하게 났어요.	claude-opus-5[1m]
sfd2a63a8a4	Ich möchte gern diesen Film sehen.	a1	저는 이 영화를 보고 싶어요.	claude-opus-5[1m]
s3ce3c5d2f5	Den Film musst du dir unbedingt ansehen.	a1	그 영화는 꼭 봐야 해.	claude-opus-5[1m]
s2d26f4e255	Wir müssen den Schlüssel finden.	a1	우리는 열쇠를 찾아야 해요.	claude-opus-5[1m]
s3065c9d6b1	Ich finde es nicht gut, dass du so viel arbeitest.	a1	네가 그렇게 많이 일하는 게 좋아 보이지 않아.	claude-opus-5[1m]
s93dd566ef3	Ich finde ihn sehr nett.	a1	저는 그가 아주 친절하다고 생각해요.	claude-opus-5[1m]
s2c27baebe1	Meine Tante hat eine gute Arbeit gefunden.	a1	제 이모는 좋은 일자리를 찾았어요.	claude-opus-5[1m]
sc882b5dc9e	Ich kann meinen Schlüssel nicht finden.	a1	제 열쇠를 못 찾겠어요.	claude-opus-5[1m]
s300c6446c4	Luigi finde ich sehr nett.	a1	루이지는 아주 친절한 것 같아요.	claude-opus-5[1m]
s82a373c2a8	Er arbeitet jetzt bei einer anderen Firma.	a1	그는 지금 다른 회사에서 일해요.	claude-opus-5[1m]
s6c7c4df880	Seit wann arbeiten Sie bei dieser Firma?	a1	언제부터 이 회사에서 일하셨어요?	claude-opus-5[1m]
s6fb3fd40a1	Ich esse gern Fisch. Fleisch mag ich nicht.	a1	저는 생선을 즐겨 먹어요. 고기는 안 좋아해요.	claude-opus-5[1m]
s0a44bce0e2	Fisch mag ich lieber als Fleisch.	a1	저는 고기보다 생선을 더 좋아해요.	claude-opus-5[1m]
s47eec92972	Eine Flasche Bier, bitte.	a1	맥주 한 병 주세요.	claude-opus-5[1m]
sa59ee8d197	Eine Flasche Mineralwasser, bitte!	a1	미네랄워터 한 병 주세요!	claude-opus-5[1m]
s712bde1cd4	Wo kann man die leeren Flaschen zurückgeben?	a1	빈 병은 어디에 반납할 수 있나요?	claude-opus-5[1m]
sfaf292c53d	Eine Flasche Bier bitte.	a1	맥주 한 병 주세요.	claude-opus-5[1m]
s191bcc8757	Fleisch mag ich nicht.	a1	고기는 안 좋아해요.	claude-opus-5[1m]
s4d853aec0e	Ich fliege nicht gern. Deshalb fahre ich mit dem Zug.	a1	저는 비행기 타는 걸 안 좋아해요. 그래서 기차로 가요.	claude-opus-5[1m]
se3672c8bf8	Der Vogel ist auf einen Baum geflogen.	a1	새가 나무 위로 날아갔어요.	claude-opus-5[1m]
sabeaff5521	Diese Maschine fliegt direkt nach New York.	a1	이 비행기는 뉴욕으로 직항해요.	claude-opus-5[1m]
sba7c5e5fc3	Die nächste Führung beginnt um 15 Uhr.	a1	다음 안내 투어는 15시에 시작해요.	claude-opus-5[1m]
sa50eedd5aa	Bayern München liegt in Führung.	a1	바이에른 뮌헨이 앞서고 있어요.	claude-opus-5[1m]
sac6d74c90e	Das ist für Sie.	a1	이건 당신을 위한 거예요.	claude-opus-5[1m]
s9d6e39d91d	Das ist der Schlüssel für die Haustür.	a1	이건 현관문 열쇠예요.	claude-opus-5[1m]
scb1384846d	Das ist das Brot für morgen.	a1	이건 내일 먹을 빵이에요.	claude-opus-5[1m]
s3e48e5bea4	Das Paket ist für Sie.	a1	이 소포는 당신 거예요.	claude-opus-5[1m]
s8a4433696b	Gibt es hier einen Sportverein für Jugendliche?	a1	여기 청소년을 위한 스포츠 클럽이 있나요?	claude-opus-5[1m]
s05c82b9dfe	Ist Post für mich da?	a1	저한테 온 우편물이 있나요?	claude-opus-5[1m]
sa390e6116a	Ich habe die Schlüssel für meine Wohnung verloren.	a1	저는 집 열쇠를 잃어버렸어요.	claude-opus-5[1m]
s59c7888b53	Diese alten Möbel haben wir für 100 Euro bekommen.	a1	이 오래된 가구들을 우리는 100유로에 얻었어요.	claude-opus-5[1m]
scbd75b048f	Für einen Anfänger spielt er schon sehr gut Klavier.	a1	초보자치고 그는 피아노를 아주 잘 쳐요.	claude-opus-5[1m]
s62647b787b	Du kannst nicht einkaufen gehen? Ich kann es für dich machen.	a1	너 장 보러 못 가? 내가 대신 해줄 수 있어.	claude-opus-5[1m]
s42f1f1c5ea	Für mich ist das ein schwerer Fehler.	a1	저에게 이건 심각한 실수예요.	claude-opus-5[1m]
seed9bd95cb	Wir haben die Wohnung für ein Jahr gemietet.	a1	우리는 그 집을 1년 동안 빌렸어요.	claude-opus-5[1m]
s7fd106a0a7	Der linke Fuß tut mir weh.	a1	왼발이 아파요.	claude-opus-5[1m]
s06dbf467ad	Gehen Sie zu Fuß zur Arbeit?	a1	직장에 걸어서 가세요?	claude-opus-5[1m]
s085157cc26	Er hat sich den linken Fuß gebrochen.	a1	그는 왼발이 부러졌어요.	claude-opus-5[1m]
sf896d883d5	Sind Sie zu Fuß gekommen?	a1	걸어서 오셨어요?	claude-opus-5[1m]
s10998cac0e	Spielt ihr gerne Fußball?	a1	너희는 축구하는 거 좋아해?	claude-opus-5[1m]
se5a9069f3e	Spielt ihr gern Fußball?	a1	너희는 축구하는 거 좋아해?	claude-opus-5[1m]
s3376d1d20a	Jonas wünscht sich zu Weihnachten einen neuen Fußball.	a1	요나스는 크리스마스에 새 축구공을 갖고 싶어 해요.	claude-opus-5[1m]
s8dca8a010c	Wir haben leider keinen Garten.	a1	우리는 아쉽게도 정원이 없어요.	claude-opus-5[1m]
s1477dd9a95	Wir haben einen schönen großen Garten.	a1	우리는 크고 예쁜 정원이 있어요.	claude-opus-5[1m]
s8a84affb69	Am Wochenende haben wir mehrere Gäste.	a1	주말에 우리는 손님이 여러 명 와요.	claude-opus-5[1m]
s46be3f8186	Heute Abend haben wir Gäste.	a1	오늘 저녁에 우리는 손님이 있어요.	claude-opus-5[1m]
sa00206cf91	Wir haben heute Abend Gäste.	a1	우리는 오늘 저녁에 손님이 있어요.	claude-opus-5[1m]
s937e2f643f	Der Gast hat sich über das Essen beschwert.	a1	그 손님은 음식에 대해 불평했어요.	claude-opus-5[1m]
sdc5c165cf1	Kannst du mir bitte deinen Kugelschreiber geben?	a1	네 볼펜 좀 나한테 줄 수 있어?	claude-opus-5[1m]
s210efe4c96	Es gibt keine Karten mehr.	a1	표가 더 이상 없어요.	claude-opus-5[1m]
s61b27f3cbf	Kannst du mir mal deinen Stift geben?	a1	네 펜 좀 나한테 줄래?	claude-opus-5[1m]
sad7be4d612	Es gibt keine Karten mehr für das Konzert.	a1	그 콘서트 표는 더 이상 없어요.	claude-opus-5[1m]
sfcff2477ed	Geben Sie mir bitte eine Quittung!	a1	영수증 좀 주세요!	claude-opus-5[1m]
s4069668342	Können Sie mir etwas zum Schreiben geben?	a1	쓸 것 좀 주실 수 있어요?	claude-opus-5[1m]
s57467ac349	Der Arzt hat mir eine Spritze gegeben.	a1	의사가 저에게 주사를 놓았어요.	claude-opus-5[1m]
s234c2034a1	Was gibt es im Fernsehen?	a1	텔레비전에서 뭐 해요?	claude-opus-5[1m]
sc4ecb2ea25	Es gibt bald Regen.	a1	곧 비가 올 거예요.	claude-opus-5[1m]
scce0700e40	Ich bin in Zagreb geboren.	a1	저는 자그레브에서 태어났어요.	claude-opus-5[1m]
sf49c51c5a2	Wann und wo sind Sie geboren?	a1	언제 어디에서 태어나셨어요?	claude-opus-5[1m]
seb80feab9f	Das Geburtsjahr Ihres Sohnes, bitte?	a1	아드님의 출생 연도를 알려주시겠어요?	claude-opus-5[1m]
s1aec8cd005	Bitte schreiben Sie Ihren Geburtsort auf das Formular.	a1	양식에 출생지를 적어 주세요.	claude-opus-5[1m]
s33e31836ec	Herzlichen Glückwunsch zum Geburtstag!	a1	생일 축하해요!	claude-opus-5[1m]
s6c8961e5c2	Das gefällt mir.	a1	저는 그게 마음에 들어요.	claude-opus-5[1m]
sa598d11768	Das Bild gefällt mir.	a1	저는 그 그림이 마음에 들어요.	claude-opus-5[1m]
s45c0471970	Wie gefällt es Ihnen in Berlin?	a1	베를린 생활은 어떠세요?	claude-opus-5[1m]
s09ab7e54a0	Wie gefällt es Ihnen hier?	a1	여기가 어떠세요?	claude-opus-5[1m]
sd1ad5e27cb	Der Pullover gefällt mir gut.	a1	그 스웨터가 마음에 들어요.	claude-opus-5[1m]
s29da6674c9	Fahr nicht gegen den Baum!	a1	나무에 부딪히지 마!	claude-opus-5[1m]
s42891f061e	Ich bin gegen diese Lösung.	a1	저는 이 해결책에 반대해요.	claude-opus-5[1m]
s1309f4b7bc	Wer spielt gegen wen?	a1	누가 누구와 경기해요?	claude-opus-5[1m]
s887a4d4222	Wer spielt gegen wen? - Bayern gegen Dortmund.	a1	누가 누구와 경기해요? - 바이에른 대 도르트문트요.	claude-opus-5[1m]
s2cb44e6c03	Haben Sie etwas gegen Grippe?	a1	독감에 듣는 약 있나요?	claude-opus-5[1m]
s8119cd48ff	Ich bin gegen einen Baum gefahren.	a1	저는 나무를 들이받았어요.	claude-opus-5[1m]
s414202abb8	Das ist gegen die Vorschrift.	a1	그건 규정에 어긋나요.	claude-opus-5[1m]
scc98650a27	Haben Sie ein Mittel gegen Grippe?	a1	독감에 듣는 약이 있나요?	claude-opus-5[1m]
sf69e3b6753	Wir liefern nur gegen bar.	a1	저희는 현금 결제로만 배송해요.	claude-opus-5[1m]
se883b61470	Ich bin gegen 14 Uhr wieder da.	a1	저는 14시쯤 다시 올게요.	claude-opus-5[1m]
s2acaf9c66b	Ich bin gegen diesen Vorschlag.	a1	저는 이 제안에 반대해요.	claude-opus-5[1m]
sc166c65743	Ich weiß nicht, wie das geht.	a1	저는 그게 어떻게 되는지 몰라요.	claude-opus-5[1m]
s4c79de5031	Wie geht‘s?	a1	어떻게 지내?	claude-opus-5[1m]
s686e671d2d	Jetzt muss ich (aber) leider gehen.	a1	이제 아쉽지만 가야 해요.	claude-opus-5[1m]
sdac2268b3c	Wer gewinnt das Spiel?	a1	누가 경기를 이겨요?	claude-opus-5[1m]
s9ac4cf36b3	Unsere Mannschaft hat gewonnen.	a1	우리 팀이 이겼어요.	claude-opus-5[1m]
s080fbea224	Mein Sohn will bei diesem Spiel immer gewinnen.	a1	제 아들은 이 게임에서 항상 이기고 싶어 해요.	claude-opus-5[1m]
s9ba4699e38	Ich möchte so gern einmal im Lotto gewinnen.	a1	저도 한번 복권에 당첨되면 정말 좋겠어요.	claude-opus-5[1m]
s10b90f0306	Bitte noch ein Glas Wein!	a1	와인 한 잔 더 주세요!	claude-opus-5[1m]
se83bdb5198	Wir brauchen noch drei Gläser.	a1	우리는 잔이 세 개 더 필요해요.	claude-opus-5[1m]
s608ee2da1b	Bitte noch ein Glas Apfelsaft!	a1	사과 주스 한 잔 더 주세요!	claude-opus-5[1m]
s03b4015c65	Vorsicht, die Kanne ist aus Glas!	a1	조심하세요, 그 주전자는 유리예요!	claude-opus-5[1m]
scd49d523f9	Eine Flasche Mineralwasser und zwei Gläser bitte!	a1	생수 한 병과 잔 두 개 주세요!	claude-opus-5[1m]
s845560358a	Ein Glas Bier bitte.	a1	맥주 한 잔 주세요.	claude-opus-5[1m]
sed4a23e849	Sie können mir glauben, es ist so.	a1	제 말을 믿으셔도 돼요, 그래요.	claude-opus-5[1m]
s1828a2f069	Ich glaube, er kommt gleich.	a1	제 생각엔 그가 곧 올 거예요.	claude-opus-5[1m]
s2eae7a6003	Ich glaube, der Chef ist heute nicht im Büro.	a1	제 생각엔 사장님이 오늘 사무실에 안 계세요.	claude-opus-5[1m]
se641f36c7a	Er glaubt mir nicht, dass ich schon um 8 Uhr hier war.	a1	그는 제가 벌써 8시에 여기 있었다는 걸 믿지 않아요.	claude-opus-5[1m]
sa8aea92d68	Glaubst du an Zufälle?	a1	너는 우연을 믿니?	claude-opus-5[1m]
sfdd3467983	Das ist mir gleich.	a1	저는 상관없어요.	claude-opus-5[1m]
se12a269e34	Das ist der gleiche Preis.	a1	그건 같은 가격이에요.	claude-opus-5[1m]
sd9bb828f65	Ich komme gleich.	a1	곧 갈게요.	claude-opus-5[1m]
sdc63078760	Wir sind gleich alt.	a1	우리는 나이가 같아요.	claude-opus-5[1m]
s02a129156f	Es ist mir ganz gleich, was Sie von mir denken.	a1	당신이 저를 어떻게 생각하든 저는 전혀 상관없어요.	claude-opus-5[1m]
sef98f27331	Wir haben das gleiche Hemd an.	a1	우리는 같은 셔츠를 입고 있어요.	claude-opus-5[1m]
s8784ffc61f	Der ICE nach Berlin hält heute an Gleis 12.	a1	베를린행 ICE는 오늘 12번 선로에 서요.	claude-opus-5[1m]
se152537f00	Der Zug fährt heute von Gleis 7 ab.	a1	기차는 오늘 7번 선로에서 출발해요.	claude-opus-5[1m]
s9d7eee5569	Viel Glück!	a1	행운을 빌어요!	claude-opus-5[1m]
sf174ac5467	Oh, es regnet. Zum Glück habe ich meinen Schirm dabei.	a1	아, 비가 오네요. 다행히 우산을 가져왔어요.	claude-opus-5[1m]
sfcfd587a67	Du hast dich nicht verletzt. Da hast du Glück gehabt.	a1	너 안 다쳤구나. 운이 좋았네.	claude-opus-5[1m]
sf7b22239c9	Viel Glück bei der Prüfung!	a1	시험 잘 보세요!	claude-opus-5[1m]
s9b84280f07	Es hat geregnet. Zum Glück hatte ich einen Regenschirm dabei.	a1	비가 왔어요. 다행히 우산을 가지고 있었어요.	claude-opus-5[1m]
s1458abd5f2	Meine Kinder sind glücklich verheiratet.	a1	제 아이들은 행복한 결혼 생활을 하고 있어요.	claude-opus-5[1m]
s1fcb8020a6	Meine Tochter ist glücklich verheiratet.	a1	제 딸은 행복한 결혼 생활을 하고 있어요.	claude-opus-5[1m]
sa5f557f4fe	Ein glückliches neues Jahr!	a1	새해 복 많이 받으세요!	claude-opus-5[1m]
s7cf108ea30	Meine Schwester hat geheiratet und ist sehr glücklich.	a1	제 여동생은 결혼했고 아주 행복해요.	claude-opus-5[1m]
s2e8810059d	Ich wünsche Ihnen ein glückliches neues Jahr.	a1	행복한 새해를 보내시길 바라요.	claude-opus-5[1m]
