# 문맥 주석이 없거나 사람이 먼저 확인할 예문. 고친 값은 gloss_overrides.jsonl에 같은 id로 적는다.
id	level	de	ko	reasons
sfe111c5926	a1	In meinem Beruf muss ich viel stehen.	제 직업에서는 많이 서 있어야 해요.	no_gloss
se7f9f2b2e6	a1	Als wir kamen, stand das Essen schon auf dem Tisch.	우리가 왔을 때 음식이 이미 식탁에 차려져 있었어요.	no_gloss
se3bbedbb2c	a1	Was steht heute in der Zeitung?	오늘 신문에 뭐가 났어요?	no_gloss
sdfb75ad7bb	a1	Nach 20 Minuten stand das Spiel 1:1.	20분 뒤에 경기는 1대 1이었어요.	no_gloss
sb5445acd4c	a1	Ich habe eine neue Stelle.	저는 새 일자리를 구했어요.	no_gloss
s1d66aef3a8	a1	Ich habe eine neue Stelle. Ich arbeite jetzt bei Mercedes.	저는 새 일자리를 구했어요. 이제 메르세데스에서 일해요.	no_gloss
sfb08ada369	a1	Wir treffen uns hier an dieser Stelle.	우리 여기 이 자리에서 만나요.	no_gloss
s8dcbebb8a0	a1	Diese Stelle in seinem Brief ist mir nicht ganz klar.	그의 편지의 이 부분은 저에게 잘 이해되지 않아요.	no_gloss
s8e9921d8b9	a1	An Ihrer Stelle würde ich den Vertrag nicht unterschreiben.	제가 당신이라면 그 계약서에 서명하지 않겠어요.	no_gloss
s46359b540e	a1	Stell die Tasche rechts in die Ecke!	가방을 오른쪽 구석에 놓아!	no_gloss
s1fadbede54	a1	Stell die Milch bitte in den Kühlschrank!	우유를 냉장고에 넣어 줘!	no_gloss
s2641f59f45	a1	Stell das Bier in den Kühlschrank!	맥주를 냉장고에 넣어!	no_gloss
sdb9ff49c70	a1	Ich hole noch Milch. Stell dich bitte schon mal in die Schlange an der Kasse.	내가 우유를 더 가져올게. 먼저 계산대 줄에 서 있어.	no_gloss
sb8a8b8d67e	a1	Wo kann ich mein Auto hinstellen?	제 차를 어디에 세울 수 있나요?	no_gloss
sb8ab74c5c4	a1	Würden Sie das Radio bitte etwas leiser stellen?	라디오 소리를 좀 줄여 주시겠어요?	no_gloss
s09c4493479	a1	Haben Sie einen Moment Zeit? Wir möchten Ihnen ein paar Fragen stellen.	잠깐 시간 있으세요? 몇 가지 질문을 드리고 싶습니다.	no_gloss
se4ae8538d3	a1	Ich habe den Wecker auf 5 Uhr gestellt.	저는 알람을 5시에 맞춰 놨어요.	no_gloss
sbcdf971bc4	a1	Unsere Wohnung liegt im ersten Stock.	우리 집은 2층에 있어요.	no_gloss
scfcb0d2189	a1	Das Büro ist im 3. Stock, Zimmer 305.	사무실은 3층 305호에 있어요.	no_gloss
s52f447e72d	a1	In welcher Straße wohnen Sie?	어느 거리에 사세요?	no_gloss
s4e70add841	a1	Wir wohnen in einer sehr kleinen Straße.	우리는 아주 작은 거리에 살아요.	no_gloss
sf9e5b9e667	a1	Unser Haus ist eine Straße weiter.	우리 집은 한 블록 더 가서 있어요.	no_gloss
s48494c092e	a1	Wo fährt die Straßenbahn ab?	전차는 어디에서 출발하나요?	no_gloss
s97f401d033	a1	Fahren wir mit der Straßenbahn oder mit der U-Bahn?	우리 전차를 탈까요, 지하철을 탈까요?	no_gloss
s0e56c9c239	a1	Nehmen Sie die Straßenbahn Nr. 16.	16번 전차를 타세요.	no_gloss
sa2adc76fbc	a1	Fahren wir mit der Straßenbahn oder der U-Bahn?	우리 전차를 탈까요, 아니면 지하철을 탈까요?	no_gloss
s6d39f0b749	a1	Ich studiere in Mainz.	저는 마인츠에서 대학에 다녀요.	no_gloss
s7ab859bf92	a1	Mein Sohn will Medizin studieren.	제 아들은 의학을 공부하고 싶어 해요.	no_gloss
s48a504ae70	a1	Das Studium beginnt im Oktober.	학기는 10월에 시작해요.	no_gloss
s9114b9c018	a1	Das Studium dauert drei Jahre.	학업은 3년 걸려요.	no_gloss
sa6ea62999f	a1	Sie brauchen für diese Stelle ein abgeschlossenes Studium.	이 자리에는 학위를 마친 학업이 필요해요.	no_gloss
sd9ccdd8c7f	a1	Ich bin Studentin.	저는 대학생이에요.	no_gloss
s4e8d7fe2de	a1	Schüler und Studenten zahlen die Hälfte.	학생과 대학생은 반값을 냅니다.	no_gloss
s0c9d0c9f6e	a1	Ich bin in einer Stunde zurück.	저는 한 시간 후에 돌아와요.	no_gloss
s6488266b04	a1	Ich bin in einer Stunde wieder zurück.	저는 한 시간 후에 다시 돌아와요.	no_gloss
s6c37800d21	a1	Wir haben heute nur vier Stunden Schule.	우리는 오늘 수업이 네 시간뿐이에요.	no_gloss
sd97da92100	a1	Ich warte seit zwei Stunden auf dich.	나는 두 시간째 너를 기다리고 있어.	no_gloss
s3c63b15067	a1	Suchst du etwas?	뭐 찾고 있어?	no_gloss
s7375fd4f3e	a1	Ich suche meine Brille.	저는 제 안경을 찾고 있어요.	no_gloss
s2206c594b5	a1	Wir suchen eine größere Wohnung.	우리는 더 큰 집을 찾고 있어요.	no_gloss
sa413a38c5e	a1	Wen suchen Sie?	누구를 찾으세요?	no_gloss
s0f31006b4f	a1	Tanzen Sie gern?	춤추는 걸 좋아하세요?	no_gloss
s9b66c1280b	a1	Wir haben die ganze Nacht getanzt.	우리는 밤새 춤을 췄어요.	no_gloss
se28a7e0a12	a1	Auf der Hochzeit haben wir viel getanzt.	결혼식에서 우리는 춤을 많이 췄어요.	no_gloss
sfde93ee642	a1	Ich habe die Schlüssel in der Tasche.	저는 열쇠를 가방에 넣어 뒀어요.	no_gloss
sf1f1de074d	a1	Ich habe nicht viel Gepäck. Nur eine Tasche.	저는 짐이 많지 않아요. 가방 하나뿐이에요.	no_gloss
s9574d10711	a1	Ich habe nicht viel Gepäck, nur eine Tasche.	저는 짐이 많지 않아요, 가방 하나뿐이에요.	no_gloss
s9f3ef2c5b1	a1	Meine Jacke hat keine Taschen.	제 재킷에는 주머니가 없어요.	no_gloss
s620089a9e1	a1	Es gibt heute keinen Bus mehr. Er fährt mit dem Taxi.	오늘은 버스가 더 없어요. 그는 택시를 타고 가요.	no_gloss
s5acba1df5e	a1	Bitte rufen Sie mir ein Taxi.	택시를 한 대 불러 주세요.	no_gloss
s5b0cb22dd8	a1	Ich trinke morgens immer Tee.	저는 아침에 항상 차를 마셔요.	no_gloss
sda321c81c2	a1	Bitte einen Tee mit Zitrone.	레몬 넣은 차 하나 주세요.	no_gloss
s977234aead	a1	Was kostet dieser Tee hier?	여기 이 차는 얼마예요?	no_gloss
sdd3bb6d733	a1	Lies bitte auch den zweiten Teil.	두 번째 부분도 읽어 봐.	no_gloss
s3e153bd3ef	a1	Was steht in dem Brief? Ich habe den ersten Teil nicht verstanden.	편지에 뭐라고 쓰여 있어요? 저는 첫 부분을 이해하지 못했어요.	no_gloss
s13c23ee5f7	a1	Der Film hat zwei Teile. Heute kommt Teil 1.	그 영화는 두 부분이에요. 오늘은 1부가 나와요.	no_gloss
sbfe94225cf	a1	Gefällt dir der neue Job? – Nur zum Teil.	새 일 마음에 들어? – 부분적으로만.	no_gloss
se40cb80a96	a1	Darf ich mal telefonieren?	전화 좀 써도 될까요?	no_gloss
sd1377948e0	a1	Ich muss kurz telefonieren.	저는 잠깐 전화를 해야 해요.	no_gloss
sdb2ce4b811	a1	Er hat den ganzen Abend telefoniert.	그는 저녁 내내 전화했어요.	no_gloss
s9fe175f93e	a1	Mein Mann telefoniert gerade. Können Sie später noch einmal anrufen?	제 남편은 지금 통화 중이에요. 나중에 다시 전화해 주시겠어요?	no_gloss
sf57a3e833c	a1	Haben Sie Telefon?	전화가 있으세요?	no_gloss
sfda7f051bc	a1	Darf ich bitte Ihr Telefon benutzen?	당신의 전화를 좀 써도 될까요?	no_gloss
s6e281cd290	a1	Am besten machen wir sofort einen Termin.	바로 약속을 잡는 게 제일 좋겠어요.	no_gloss
sabe2cbac66	a1	Ich habe heute einen Termin bei meiner Zahnärztin.	저는 오늘 치과 진료 예약이 있어요.	no_gloss
sdcad74f85a	a1	Als Termin schlage ich den 3. Mai vor.	날짜로는 5월 3일을 제안합니다.	no_gloss
sf097d60f92	a1	Der Test war einfach.	시험은 쉬웠어요.	no_gloss
sb8690f9971	a1	Ich bin ganz sicher: Du wirst den Test schaffen.	난 확신해. 넌 그 시험에 합격할 거야.	no_gloss
s1b2b6f232a	a1	Das ist mir zu teuer.	그건 저한테 너무 비싸요.	no_gloss
s91ece845e2	a1	Ich finde das Geschäft nicht teuer.	저는 그 가게가 비싸다고 생각하지 않아요.	no_gloss
s361950d681	a1	Lesen Sie bitte diesen Text.	이 글을 읽어 주세요.	no_gloss
sdb0b46c54f	a1	Lesen Sie bitte den Text.	그 글을 읽어 주세요.	no_gloss
se520b6bf01	a1	Lesen Sie den Text.	그 글을 읽으세요.	no_gloss
s8e7f2ed21a	a1	Wir sprechen heute über das Thema „Essen und Trinken“.	오늘은 ‘음식과 음료’라는 주제에 대해 이야기해요.	no_gloss
sc76b699508	a1	Heute heißt unser Thema: Essen und Trinken.	오늘의 주제는 음식과 음료예요.	no_gloss
s052d5a3087	a1	Wir haben im Kurs viel über das Thema Umwelt gesprochen.	수업에서 환경이라는 주제에 대해 많이 이야기했어요.	no_gloss
s0ee3439d3d	a1	Wie viel kostet das Ticket?	표가 얼마예요?	no_gloss
s088e181fbe	a1	Wir müssen die Tickets für unseren Flug ausdrucken.	우리 항공편의 표를 출력해야 해요.	no_gloss
sb854890d77	a1	Ich kaufe heute Tickets für das Konzert.	오늘 콘서트 표를 사요.	no_gloss
s1ff0b6a074	a1	Die Fotos liegen auf dem Tisch.	사진들이 탁자 위에 놓여 있어요.	no_gloss
sfa5db69915	a1	Das Essen steht schon auf dem Tisch.	음식이 벌써 탁자 위에 차려져 있어요.	no_gloss
seb28ca080d	a1	Das ist meine Tochter Katharina.	제 딸 카타리나예요.	no_gloss
s4b85a02cbc	a1	Wo ist die Toilette, bitte?	화장실이 어디예요?	no_gloss
s449054b597	a1	Die Tomate ist noch grün.	토마토가 아직 초록색이에요.	no_gloss
sfbd529d236	a1	Kauf bitte noch Tomaten auf dem Markt.	시장에서 토마토도 좀 사 와.	no_gloss
s03d873a36b	a1	Sein Vater ist schon lange tot.	그의 아버지는 돌아가신 지 오래됐어요.	no_gloss
s8e7abf1cd7	a1	Meine Großeltern sind schon lange tot.	제 조부모님은 돌아가신 지 오래됐어요.	no_gloss
s840276c315	a1	Ich treffe in der Stadt einen Kollegen.	시내에서 동료 한 명을 만나요.	no_gloss
s4506eb6154	a1	Wir treffen uns immer freitags.	우리는 항상 금요일마다 만나요.	no_gloss
s4b3b585db1	a1	Ich habe Petra zufällig in der Stadt getroffen.	시내에서 우연히 페트라를 만났어요.	no_gloss
sd06402be70	a1	Die Toilette? Die Treppe hoch und dann links.	화장실이요? 계단을 올라가서 왼쪽이에요.	no_gloss
sd920032629	a1	Ich nehme die Treppe, nicht den Aufzug.	저는 엘리베이터가 아니라 계단을 이용해요.	no_gloss
s6e76e61d05	a1	Wo ist die Toilette? - Die Treppe hoch und dann links.	화장실이 어디예요? 계단을 올라가서 왼쪽이에요.	no_gloss
sb4a11fbd28	a1	Wo ist die Toilette? – Die Treppe hoch und dann links.	화장실이 어디예요? 계단을 올라가서 왼쪽이에요.	no_gloss
s105f7fa246	a1	Meine Oma kann nicht gut Treppen steigen.	우리 할머니는 계단을 잘 오르지 못하세요.	no_gloss
sbeaaf30cf4	a1	Möchtest du etwas trinken?	뭐 좀 마실래?	no_gloss
sca445efa8c	a1	Ich habe schon drei Tassen Kaffee getrunken.	저는 벌써 커피를 세 잔 마셨어요.	no_gloss
s470e85fa47	a1	Trinken Sie einen Tee mit uns?	저희와 함께 차 한잔하시겠어요?	no_gloss
s64623d0efb	a1	Junge Leute sagen meistens „tschüss!“ und nicht „auf Wiedersehen“.	젊은 사람들은 보통 ‘안녕!’이라고 하고 ‘안녕히 가세요’라고 하지 않아요.	no_gloss
s831e8f09e3	a1	Ich habe noch etwas zu tun.	저는 아직 할 일이 있어요.	no_gloss
sebfa381db3	a1	Was tut Ihr Mann?	남편분은 무슨 일을 하세요?	no_gloss
s3cff45fe10	a1	Mein Rücken tut weh.	허리가 아파요.	no_gloss
s0b163865d1	a1	Es tut mir leid, ich kann leider nicht kommen.	미안하지만 갈 수 없어요.	no_gloss
se662b1e049	a1	Ich habe zu viel Zucker in den Kaffee getan.	커피에 설탕을 너무 많이 넣었어요.	no_gloss
sd7cfa71b75	a1	Es tut mir leid. Ich kann nicht kommen.	미안해요. 갈 수 없어요.	no_gloss
s89bc8432e6	a1	Der Arm tut mir weh.	팔이 아파요.	no_gloss
s1cdc936950	a1	Ich habe endlich mal ausgeschlafen. Das hat gut getan.	드디어 푹 늦잠을 잤어요. 기분이 좋았어요.	no_gloss
s82dca9f1cf	a1	Gehen Sie hier über die Straße.	여기서 길을 건너세요.	no_gloss
s50900399c5	a1	Er wohnt im zweiten Stock über Familie Meier.	그는 마이어 가족 위층인 2층에 살아요.	no_gloss
s657c2a1103	a1	Sind Sie über 18?	18세가 넘으셨어요?	no_gloss
sa1233cbaf9	a1	Gehen Sie lieber hier über die Straße.	여기서 길을 건너는 게 좋겠어요.	no_gloss
s968f15c98e	a1	Über uns wohnt Familie Schneider.	우리 위층에는 슈나이더 가족이 살아요.	no_gloss
s713f15bfc3	a1	Die Müllers wohnen direkt über uns.	뮐러 가족은 바로 우리 위층에 살아요.	no_gloss
s9cb53029e8	a1	Pass bitte auf, wenn du über die Straße gehst.	길을 건널 때 조심해.	no_gloss
sadd4b4f4d3	a1	Fahren Sie über Stuttgart oder über Würzburg?	슈투트가르트를 거쳐 가세요, 아니면 뷔르츠부르크를 거쳐 가세요?	no_gloss
s0d90c9136f	a1	Übers Wochenende fahren wir in die Berge.	우리는 주말 동안 산으로 가요.	no_gloss
s2cb62b18bf	a1	Kinder über zehn Jahre müssen voll bezahlen.	10세가 넘는 어린이는 요금을 전액 내야 해요.	no_gloss
sc92692f9c6	a1	Ich suche ein Buch über die deutsche Küche.	독일 요리에 관한 책을 찾고 있어요.	no_gloss
sfc3953c335	a1	Das Präfix „über-“ bedeutet „mehr als“ oder „zu viel“.	접두사 ‘über-’는 ‘더 많은’ 또는 ‘너무 많은’이라는 뜻이에요.	no_gloss
sb1e6c199b0	a1	Du kannst bei mir übernachten.	우리 집에서 자도 돼.	no_gloss
s2678fee7af	a1	Ich habe bei Freunden übernachtet.	친구들 집에서 하룻밤 묵었어요.	no_gloss
sb5de228cd3	a1	Wir haben auf dem Campingplatz übernachtet.	우리는 캠핑장에서 하룻밤 묵었어요.	no_gloss
s8540dc9b6c	a1	Sie können das Geld auch überweisen.	돈을 송금하셔도 돼요.	no_gloss
sfcf75f82bc	a1	Ich überweise dir das Geld.	내가 너한테 돈을 송금할게.	no_gloss
s6db7518166	a1	Der Arzt hat mich ins Krankenhaus überwiesen.	의사가 저를 병원으로 의뢰했어요.	no_gloss
s0bdd280d76	a1	Es ist vier Uhr.	4시예요.	no_gloss
s7a56738a7d	a1	Geht deine Uhr richtig?	네 시계가 정확히 가?	no_gloss
s65366afb24	a1	Wie viel Uhr ist es?	몇 시예요?	no_gloss
s356eeb4b9a	a1	Um wie viel Uhr müssen wir gehen?	우리 몇 시에 가야 해요?	no_gloss
sd6911d01ea	a1	Meine Uhr ist stehen geblieben.	제 시계가 멈췄어요.	no_gloss
sec33037196	a1	Er kommt um sieben Uhr.	그는 7시에 와요.	no_gloss
sbbfc5a091b	a1	Da kommt er gerade um die Ecke.	저기 그가 막 모퉁이를 돌아 와요.	no_gloss
se2ab522375	a1	Die Apotheke ist gleich um die Ecke.	약국은 바로 모퉁이를 돌면 있어요.	no_gloss
sfb307cc9b3	a1	Wir treffen uns um 8 Uhr.	우리는 8시에 만나요.	no_gloss
s94ff9d93d8	a1	Die Benzinpreise sind schon wieder um 3 % gestiegen.	휘발유 가격이 또 3% 올랐어요.	no_gloss
s540a72a235	a1	Nächsten Monat ziehen wir um.	우리는 다음 달에 이사해요.	no_gloss
s53088680d5	a1	Er ist in eine neue Wohnung umgezogen.	그는 새 집으로 이사했어요.	no_gloss
sa889ffc0ce	a1	Familie Meier ist letzten Monat umgezogen. Sie wohnen nicht mehr hier.	마이어 씨 가족은 지난달에 이사했어요. 이제 여기 살지 않아요.	no_gloss
s0563bab7df	a1	Peter und Helmut sind meine Söhne.	페터와 헬무트는 제 아들들이에요.	no_gloss
s1097b5c9ce	a1	Ich habe heute und morgen frei.	저는 오늘과 내일 쉬어요.	no_gloss
s80c0b35400	a1	Ich kaufe ein und mein Mann kocht.	저는 장을 보고 남편은 요리해요.	no_gloss
s596d8e3e5e	a1	Das ist unsere Lehrerin.	이분은 우리 선생님이에요.	no_gloss
s591842c6fd	a1	Er wohnt ganz unten im Haus.	그는 건물 맨 아래층에 살아요.	no_gloss
sc935c120d7	a1	Wir wohnen im 3. Stock, meine Eltern unten im 1. Stock.	우리는 3층에 살고, 부모님은 아래 1층에 사세요.	no_gloss
s6bb5903e72	a1	Sie ist mal kurz nach unten gegangen.	그녀는 잠깐 아래층에 내려갔어요.	no_gloss
s9ca85d3db7	a1	Unter uns wohnt eine Familie mit drei Kindern.	우리 아래층에 아이 셋 있는 가족이 살아요.	no_gloss
scb936cbc45	a1	Die CDs sind im Regal unter dem Fernseher.	CD들은 텔레비전 아래 선반에 있어요.	no_gloss
s74f1d74ac1	a1	Mein Pass ist im unteren Regal.	제 여권은 아래 선반에 있어요.	no_gloss
sdeef1047eb	a1	Wir haben Unterricht von 8.00 bis 12.00 Uhr.	우리는 8시부터 12시까지 수업이 있어요.	no_gloss
se66100ca6b	a1	Der Unterricht dauert bis 19 Uhr.	수업은 19시까지 계속돼요.	no_gloss
sb6f349dd45	a1	Der Unterricht dauert von 17 bis 19 Uhr.	수업은 17시부터 19시까지예요.	no_gloss
s718c566172	a1	Wo muss ich unterschreiben?	어디에 서명해야 하나요?	no_gloss
s417b45844d	a1	Ich habe den Vertrag unterschrieben.	저는 계약서에 서명했어요.	no_gloss
sbbbc424548	a1	Unterschreiben Sie bitte hier unten rechts.	여기 아래 오른쪽에 서명해 주세요.	no_gloss
s69324312ed	a1	Hier fehlt noch Ihre Unterschrift.	여기 서명이 아직 빠졌어요.	no_gloss
s72c4077af4	a1	Auf dem Schreiben fehlt die Unterschrift.	그 문서에 서명이 빠졌어요.	no_gloss
sf6a4b23376	a1	Ich nehme im September Urlaub.	저는 9월에 휴가를 내요.	no_gloss
s285630c10e	a1	Ich habe noch drei Tage Urlaub.	저는 아직 휴가가 사흘 남았어요.	no_gloss
sb49079e1d7	a1	Mein Vater ist Arbeiter.	제 아버지는 노동자예요.	no_gloss
s3c47f79946	a1	Mein Vater arbeitet in einem Restaurant.	제 아버지는 식당에서 일해요.	no_gloss
s07a84dd458	a1	Herr Müller ist Vater geworden.	뮐러 씨가 아버지가 되었어요.	no_gloss
sc8831c3043	a1	Hier ist Rauchen verboten.	여기서는 흡연이 금지예요.	no_gloss
sc1680b125e	a1	Ich verdiene 1.500 Euro im Monat.	저는 한 달에 1,500유로를 벌어요.	no_gloss
s925ae1ae95	a1	Er hat viel Geld verdient.	그는 돈을 많이 벌었어요.	no_gloss
s63cc2248d0	a1	In diesem Beruf verdient man gut.	이 직업은 벌이가 좋아요.	no_gloss
s4e3397e710	a1	Er hat den Urlaub wirklich verdient.	그는 정말 휴가를 받을 만해요.	no_gloss
s89549945dd	a1	Es gibt einen neuen Sportverein in der Stadt.	시내에 새 스포츠 클럽이 있어요.	no_gloss
sdf727d47ab	a1	Er ist seit vielen Jahren im Verein.	그는 여러 해 전부터 그 클럽에 있어요.	no_gloss
s5f5df0c6b2	a1	Ich bin schon seit 15 Jahren Mitglied in diesem Verein.	저는 벌써 15년째 이 클럽의 회원이에요.	no_gloss
s14cac1f38e	a1	Ich bin verheiratet und habe drei Kinder.	저는 결혼했고 아이가 셋 있어요.	no_gloss
s466b16b3a0	a1	Mit wem sind Sie verheiratet?	누구와 결혼하셨어요?	no_gloss
s10ed16b80d	a1	Meine Eltern sind seit 30 Jahren verheiratet.	제 부모님은 결혼한 지 30년 되셨어요.	no_gloss
s121c23315c	a1	Er verkauft sein altes Auto.	그는 자기 낡은 차를 팔아요.	no_gloss
s7c8fb65bd0	a1	Der Verkäufer hat viele Bücher verkauft.	그 판매원은 책을 많이 팔았어요.	no_gloss
s7b6fab8ecf	a1	Ich habe unser altes Auto verkauft.	저는 우리 낡은 차를 팔았어요.	no_gloss
s822b573224	a1	Meine Mutter ist Verkäuferin im Kaufhaus.	제 어머니는 백화점 판매원이에요.	no_gloss
sa016df1072	a1	Die Verkäuferin wird Ihnen gleich helfen.	판매원이 곧 도와드릴 거예요.	no_gloss
sa514fca224	a1	Die Wohnung ist schon vermietet.	그 집은 이미 임대되었어요.	no_gloss
s181d42a517	a1	Er hat das Haus vermietet.	그는 그 집을 세놓았어요.	no_gloss
s111fda2696	a1	Bei uns im Haus ist ein Zimmer zu vermieten.	우리 건물에 방 하나가 세놓여 있어요.	no_gloss
sca7c30ad94	a1	Unser Vermieter heißt Huber. Er wohnt auch hier.	우리 집주인은 후버 씨예요. 그도 여기 살아요.	no_gloss
sc1aa8d3837	a1	Unsere Vermieterin ist eine sehr nette, ältere Frau.	우리 집주인 아주머니는 아주 친절한 나이 든 분이에요.	no_gloss
sb6374b7a01	a1	Können Sie mich verstehen?	제 말 알아들으시겠어요?	no_gloss
sd1a82bbc0a	a1	Ich verstehe diese Aufgabe nicht.	저는 이 과제를 이해하지 못하겠어요.	no_gloss
